participantId,langAbv,lang,trialNum,termNum,colorNum,name,displayName,match,colorSpace,r,g,b,rgbSet,studyVersion,instructionsLocale,browserLocale,background
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),5,1,0,marron,marrón,no,p3,0.891464,0.00975948,0.381757,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),5,1,1,marron,marrón,no,p3,0.513602,0.202755,0.548326,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),5,1,2,marron,marrón,no,p3,0.514008,0.347124,0.741294,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),5,1,3,marron,marrón,no,p3,0.886393,0.152382,0.679473,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),5,1,4,marron,marrón,no,p3,0.416144,0.553188,0.718916,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),5,1,5,marron,marrón,no,p3,0.434242,0.742313,0.103624,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),5,1,6,marron,marrón,no,p3,0.577987,0.771504,0.500453,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),5,1,7,marron,marrón,no,p3,0.0525998,0.898009,0.507078,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),5,2,0,granate,granate,somewhat,p3,0.891464,0.00975948,0.381757,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),5,2,1,granate,granate,no,p3,0.513602,0.202755,0.548326,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),5,2,2,granate,granate,no,p3,0.514008,0.347124,0.741294,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),5,2,3,granate,granate,no,p3,0.886393,0.152382,0.679473,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),5,2,4,granate,granate,no,p3,0.416144,0.553188,0.718916,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),5,2,5,granate,granate,no,p3,0.434242,0.742313,0.103624,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),5,2,6,granate,granate,no,p3,0.577987,0.771504,0.500453,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),5,2,7,granate,granate,no,p3,0.0525998,0.898009,0.507078,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),5,3,0,verde,verde,no,p3,0.891464,0.00975948,0.381757,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),5,3,1,verde,verde,no,p3,0.513602,0.202755,0.548326,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),5,3,2,verde,verde,no,p3,0.514008,0.347124,0.741294,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),5,3,3,verde,verde,no,p3,0.886393,0.152382,0.679473,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),5,3,4,verde,verde,no,p3,0.416144,0.553188,0.718916,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),5,3,5,verde,verde,yes,p3,0.434242,0.742313,0.103624,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),5,3,6,verde,verde,yes,p3,0.577987,0.771504,0.500453,full,2.1.2,en,es,white
fd6cf895-96ab-4005-97c2-481760ccc881,es,Spanish (español),5,3,7,verde,verde,somewhat,p3,0.0525998,0.898009,0.507078,full,2.1.2,en,es,white
