participantId,phaseNum,trialNum,userSort1,userSort2,userSort3,userSort4,userSort5,userSort6,score,userSort1Drags,userSort2Drags,userSort3Drags,userSort4Drags,userSort5Drags,userSort6Drags,userSort1Time,userSort2Time,userSort3Time,userSort4Time,userSort5Time,userSort6Time
16442,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,17,16,23,0,0,0,87128,58514,78162,0,0,0
16447,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,11,10,12,15,14,13",,,,0,18,17,21,0,0,0,74642,51564,52718,0,0,0
16452,0,2,"1,2,3,4,6,5,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,18,14,18,0,0,0,53857,31455,29513,0,0,0
16454,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,13,18,20,0,0,0,36185,54098,49161,0,0,0
16457,0,2,"1,2,3,4,6,5,7,8,10,9,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,15,14",,,,0,25,27,22,0,0,0,83250,69968,73818,0,0,0
16459,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,16,15,17,0,0,0,70058,77464,61365,0,0,0
16460,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,23,13,22,0,0,0,113927,72314,113729,0,0,0
16461,0,2,"1,2,3,4,7,5,6,8,9,11,10,14,12,13,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,1,3,4,5,7,6,8,9,10,12,11,13,14,15",,,,0,29,17,39,0,0,0,143163,65097,150076,0,0,0
16472,0,2,"2,1,3,4,5,6,7,8,10,9,11,12,13,14,15","1,2,3,4,6,5,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,20,15,14,0,0,0,75330,74572,48906,0,0,0
16484,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,24,19,15,0,0,0,100010,74440,64551,0,0,0
16488,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,53,29,22,0,0,0,101076,73565,37487,0,0,0
16494,0,2,"7,2,10,4,9,6,5,11,1,3,8,12,13,14,15","3,10,11,5,9,8,1,14,13,4,2,15,12,7,6","5,7,1,12,6,15,3,8,14,11,10,4,13,2,9",,,,0,12,0,0,0,0,0,22359,0,0,0,0,0
16499,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,20,13,33,0,0,0,221816,113658,152184,0,0,0
16501,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,14,15,14,0,0,0,35534,43577,55015,0,0,0
16503,0,2,"7,2,10,14,13,4,6,9,5,11,15,1,12,3,8","3,10,11,5,9,8,1,14,13,4,2,15,12,7,6","5,7,1,12,6,15,3,8,14,11,10,4,13,2,9",,,,0,1,0,0,0,0,0,3007,0,0,0,0,0
16506,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,23,15,15,0,0,0,104321,91633,88212,0,0,0
16508,0,2,"1,3,2,4,6,5,7,8,9,10,11,13,12,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,18,18,17,0,0,0,63157,51781,55556,0,0,0
16509,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,30,29,23,0,0,0,93650,88953,129193,0,0,0
16510,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,19,21,19,0,0,0,54763,38279,54036,0,0,0
16514,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,15,12,16,0,0,0,104228,30882,38970,0,0,0
16518,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,17,17,15,0,0,0,69327,50980,37846,0,0,0
16519,0,2,"1,2,4,3,5,7,6,9,8,10,11,15,12,14,13","3,10,11,5,9,8,1,14,13,4,2,15,12,7,6","5,7,1,12,6,15,3,8,14,11,10,4,13,2,9",,,,0,18,0,0,0,0,0,39170,0,0,0,0,0
16531,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,22,19,19,0,0,0,53525,35533,37641,0,0,0
16532,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,14,12,18,0,0,0,33774,39417,49006,0,0,0
16533,0,2,"1,2,3,4,5,6,7,9,8,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,24,33,32,0,0,0,49251,43706,47856,0,0,0
16535,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,15,11,12,0,0,0,50918,36271,41757,0,0,0
16548,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,26,23,24,0,0,0,68229,33997,39938,0,0,0
16550,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,12,14,13,0,0,0,29623,41638,33839,0,0,0
16552,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,14,13,15","1,2,3,4,5,6,7,8,9,10,11,12,13,15,14",,,,0,20,12,19,0,0,0,150309,45201,34827,0,0,0
16567,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,15,20,19,0,0,0,50905,42997,55457,0,0,0
16569,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,1,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,60,44,50,0,0,0,92099,55551,88978,0,0,0
16574,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,14,13,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,22,23,22,0,0,0,54071,42615,51821,0,0,0
16579,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,24,16,14,0,0,0,67210,52328,65802,0,0,0
16597,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,20,21,23,0,0,0,61215,39480,44175,0,0,0
16600,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,16,18,20,0,0,0,87037,89426,60472,0,0,0
16611,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,36,25,23,0,0,0,105078,64432,57050,0,0,0
16621,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,32,20,29,0,0,0,156668,79198,93302,0,0,0
16626,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,16,12,17,0,0,0,60878,40248,57632,0,0,0
16627,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,17,14,16,0,0,0,48746,29767,31283,0,0,0
16629,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,39,18,32,0,0,0,56771,31880,50308,0,0,0
16631,0,2,"7,2,10,14,13,4,9,6,5,11,15,1,12,3,8","3,10,11,5,9,8,1,14,13,4,2,15,12,7,6","5,7,1,12,6,15,3,8,14,11,10,4,13,2,9",,,,0,0,0,0,0,0,0,0,0,0,0,0,0
16636,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,16,13,13,0,0,0,50891,36839,27380,0,0,0
16640,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,13,12,14,15",,,,0,13,10,15,0,0,0,80150,59104,71341,0,0,0
16650,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,15,14",,,,0,21,15,18,0,0,0,127433,54112,89648,0,0,0
16658,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,26,15,20,0,0,0,93089,63420,73982,0,0,0
16664,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,20,19,20,0,0,0,37657,28496,37843,0,0,0
16665,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,13,12,17,0,0,0,42111,33905,48631,0,0,0
16670,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,19,31,14,0,0,0,63748,68683,64251,0,0,0
16676,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,22,13,16,0,0,0,101363,82160,65938,0,0,0
16677,0,2,"1,2,3,4,6,5,7,8,10,9,11,13,12,15,14","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,18,15,19,0,0,0,35803,23833,83003,0,0,0
16681,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,11,12,12,0,0,0,27689,32324,31898,0,0,0
16682,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,23,19,27,0,0,0,96507,54422,59948,0,0,0
16683,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,6,5,7,8,9,10,12,11,15,13,14",,,,0,23,19,18,0,0,0,82678,71264,38430,0,0,0
16689,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,27,31,19,0,0,0,79093,100315,73304,0,0,0
16690,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,28,13,26,0,0,0,103319,37942,78432,0,0,0
16691,0,2,"2,1,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,23,14,17,0,0,0,73213,62326,61233,0,0,0
16695,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,10,9,11,14,12,13,15","1,2,4,3,5,6,7,8,9,10,11,12,13,14,15",,,,0,18,24,17,0,0,0,81329,128563,100195,0,0,0
16696,0,2,"1,2,3,4,6,5,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,20,17,24,0,0,0,68364,66173,77410,0,0,0
16701,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,22,15,19,0,0,0,75183,76986,102587,0,0,0
16702,0,2,"1,2,3,4,5,6,7,9,8,10,11,13,12,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,3,2,4,5,6,7,8,9,10,11,12,13,15,14",,,,0,22,25,31,0,0,0,65705,45727,63157,0,0,0
16703,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,12,11,14,13,15",,,,0,27,22,14,0,0,0,171021,7103021,32164,0,0,0
16705,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,15,14","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,13,12,14,15",,,,0,17,18,15,0,0,0,49059,42208,37860,0,0,0
16706,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,28,18,16,0,0,0,102872,58785,54260,0,0,0
16707,0,2,"2,1,3,4,5,6,7,8,9,10,11,12,13,15,14","1,2,3,4,5,6,7,8,10,9,11,12,13,14,15","1,3,2,4,5,6,7,8,9,10,12,11,13,14,15",,,,0,11,18,23,0,0,0,39668,53927,47018,0,0,0
16713,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,52,49,44,0,0,0,96815,127267,101087,0,0,0
16714,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,17,12,14,0,0,0,56814,39480,39165,0,0,0
16715,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,15,14","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,31,17,21,0,0,0,77855,37218,36687,0,0,0
16718,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,25,27,40,0,0,0,89365,61930,106116,0,0,0
16721,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,37,23,26,0,0,0,76399,43463,48189,0,0,0
16725,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,16,17,16,0,0,0,66480,47072,45408,0,0,0
16729,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,30,18,21,0,0,0,117691,104782,170008,0,0,0
16731,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,3,2,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,28,15,22,0,0,0,58129,32109,46581,0,0,0
16737,0,2,"1,2,4,3,5,6,7,9,8,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,15,14",,,,0,15,16,16,0,0,0,34509,31337,31071,0,0,0
16738,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,13,12,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,20,17,20,0,0,0,36242,24007,22659,0,0,0
16741,0,2,"7,2,10,14,13,4,9,6,5,11,15,1,12,3,8","3,10,11,5,9,8,1,14,13,4,2,15,12,7,6","5,7,1,12,6,15,3,8,14,11,10,4,13,2,9",,,,0,0,0,0,0,0,0,0,0,0,0,0,0
16744,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,23,22,20,0,0,0,64590,99630,123229,0,0,0
16748,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,21,20,16,0,0,0,55436,44182,36864,0,0,0
16756,0,2,"1,2,3,4,5,6,8,7,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,16,31,26,0,0,0,44962,54839,54333,0,0,0
16760,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,18,11,15,0,0,0,33707,17426,19497,0,0,0
16771,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,5,4,6,7,8,9,10,11,12,13,14,15",,,,0,21,17,21,0,0,0,43223,31813,41478,0,0,0
16782,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,18,24,23,0,0,0,39019,54501,57486,0,0,0
16784,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,5,4,6,7,9,8,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,34,19,19,0,0,0,48725,37268,34639,0,0,0
16791,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,37,31,13,0,0,0,123242,56428,41634,0,0,0
16795,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,19,16,17,0,0,0,110211,80338,55502,0,0,0
16799,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,21,21,20,0,0,0,48121,39710,29390,0,0,0
16810,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,18,18,18,0,0,0,55924,41774,38758,0,0,0
16812,0,2,"2,1,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,16,15,24,0,0,0,56194,35777,64328,0,0,0
16824,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,17,10,12,0,0,0,38838,22638,19125,0,0,0
16838,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,22,18,13,0,0,0,66875,35881,22588,0,0,0
16839,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,22,16,14,0,0,0,52487,41342,31145,0,0,0
16840,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,20,18,18,0,0,0,35778,30199,26308,0,0,0
16841,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,19,10,14,0,0,0,69694,38720,86911,0,0,0
16843,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,15,14",,,,0,17,16,16,0,0,0,50287,240233,44099,0,0,0
16844,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,18,21,14,0,0,0,46980,68041,1278862,0,0,0
16845,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,17,16,14,0,0,0,45733,41942,79120,0,0,0
16846,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,19,17,19,0,0,0,40521,27256,30321,0,0,0
16850,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,15,14,13,0,0,0,57909,47812,48361,0,0,0
16853,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,42,28,33,0,0,0,86020,96029,81996,0,0,0
16859,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,22,27,35,0,0,0,47763,59993,84493,0,0,0
16860,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,18,15,16,0,0,0,44589,37914,35331,0,0,0
16863,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,7,6,8,9,10,11,12,13,14,15",,,,0,20,13,19,0,0,0,44386,24060,34981,0,0,0
16869,0,2,"1,2,3,4,5,6,7,8,9,10,14,13,11,15,12","3,10,7,11,5,9,6,8,1,4,2,12,14,15,13","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,12,7,16,0,0,0,100975,33212,57408,0,0,0
16880,0,2,"7,2,10,14,13,4,9,6,5,11,15,1,12,3,8","3,10,11,5,9,8,1,13,14,4,2,15,12,7,6","5,7,1,12,6,15,3,8,14,11,10,4,13,2,9",,,,0,1,2,0,0,0,0,10849,3086,0,0,0,0
16884,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","2,1,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,18,14,14,0,0,0,58363,195989,42540,0,0,0
16902,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,34,18,22,0,0,0,124318,59007,88454,0,0,0
16903,0,2,"1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",,,,0,19,23,18,0,0,0,32248,32488,22298,0,0,0
